"","Regions","seasonyear","Date","Month","Year","Biomass","Grazing_rate","Filtration_rate","Chlorophyll","DissAmmonia","TotAmmonia","Secchi","TotPhos","DissNitrateNitrite","Temperature","TurbidityNTU","Conductivity","SAC","OUT","Index","season","SACmax_mo","OUTmax_mo","SAC_mean_var_m","OUT_mean_var_m","SAC_max_var_m","OUT_max_var_m","SACmax_s","OUTmax_s","SAC_mean_var_s","OUT_mean_var_s","SAC_max_var_s","OUT_max_var_s","SACmax_sm","OUTmax_sm","SAC_max_var_sm","OUT_max_var_sm","lagDissAmmonia","lagSecchi","lagTotPhos","lagDissNitrateNitrite","lagTemperature","lagTurbidityNTU","lagConductivity","lagSAC","lagOUT","lagSACmax_s","lagOUTmax_s","lagSAC_mean_var_s","lagOUT_mean_var_s","lagSAC_max_var_s","lagOUT_max_var_s","lagSACmax_sm","lagOUTmax_sm","lagSAC_max_var_sm","lagOUT_max_var_sm"
"49","Central","Autumn1985",1985-10-01,10,1985,6.20217532952346,0.386796337166142,0.427950097737119,8.13,0.039,NA,74.5454545454545,NA,0.356666666666667,18.8454545454545,13.9,584.590909090909,9710.64516129032,3365.54838709677,9.96,"Autumn",11400,11578,1541.29032258065,4368.41935483871,2940,11213,30400,32564,3299.67391304348,6919.47826086957,15900,25016,16106.4516129032,9430.16129032258,5016.12903225806,9003.32258064516,0.0391666666666667,64.5694444444444,0.11,0.401611111111111,23.1130555555556,14.6416666666667,559.208333333333,13891.9569892473,3419.49032258064,17600,6408,1759.34782608696,1886.55434782609,4100,5497,16035.4838709677,4835.38709677419,2142,2374.36666666667
"50","Central","Autumn1985",1985-12-01,12,1985,11.6455203632082,0.360706187041507,0.407593212712287,1.26166666666667,0.223333333333333,NA,74,0.193333333333333,0.74,11.1666666666667,17.4666666666667,886.5,16106.4516129032,9430.16129032258,9.96,"Autumn",30400,32564,5016.12903225806,9003.32258064516,15900,25016,30400,32564,3299.67391304348,6919.47826086957,15900,25016,16106.4516129032,9430.16129032258,5016.12903225806,9003.32258064516,0.0391666666666667,64.5694444444444,0.11,0.401611111111111,23.1130555555556,14.6416666666667,559.208333333333,13891.9569892473,3419.49032258064,17600,6408,1759.34782608696,1886.55434782609,4100,5497,16035.4838709677,4835.38709677419,2142,2374.36666666667
"51","Central","Autumn1986",1986-12-01,12,1986,NA,NA,NA,1.62166666666667,0.0933333333333333,NA,62.4,0.126666666666667,0.61,10.6666666666667,16.95,347.833333333333,13109.6774193548,8986.35483870968,5.86,"Autumn",14000,11391,690.322580645161,3810.8064516129,3800,9208,22000,14078,1281.52173913043,2808.95652173913,4800,9208,15445.1612903226,10608.4193548387,2222.58064516129,3810.8064516129,0.0416666666666667,37.125,0.14125,0.437111111111111,23.075,16.3833333333333,407.444444444444,16711.1827956989,7691.03154121863,23000,20556,1681.52173913043,2752.15217391304,8300,9672,18140,10725.9333333333,2940,4988.1
"52","Central","Autumn1986",1986-10-01,10,1986,4.59885106948281,0.326842001253365,0.354111532350176,5.24833333333333,0.0466666666666667,NA,47.1666666666667,0.105,0.425,18.0666666666667,14.5666666666667,301,15445.1612903226,10608.4193548387,5.86,"Autumn",22000,14078,2222.58064516129,2747.90322580645,4800,4336,22000,14078,1281.52173913043,2808.95652173913,4800,9208,15445.1612903226,10608.4193548387,2222.58064516129,3810.8064516129,0.0416666666666667,37.125,0.14125,0.437111111111111,23.075,16.3833333333333,407.444444444444,16711.1827956989,7691.03154121863,23000,20556,1681.52173913043,2752.15217391304,8300,9672,18140,10725.9333333333,2940,4988.1
"53","Central","Autumn1986",1986-11-01,11,1986,10.5605100044431,0.63279485278146,0.728675190306577,1.82833333333333,0.111666666666667,NA,61.0833333333333,0.12,0.651666666666667,14.1083333333333,18.4666666666667,323.5,12680,7731.66666666667,5.86,"Autumn",13600,9719,920,1836.8,1400,3580,22000,14078,1281.52173913043,2808.95652173913,4800,9208,15445.1612903226,10608.4193548387,2222.58064516129,3810.8064516129,0.0416666666666667,37.125,0.14125,0.437111111111111,23.075,16.3833333333333,407.444444444444,16711.1827956989,7691.03154121863,23000,20556,1681.52173913043,2752.15217391304,8300,9672,18140,10725.9333333333,2940,4988.1
"54","Central","Autumn1987",1987-10-01,10,1987,28.1612799425922,2.29602181370558,2.70348287448885,NA,0.120833333333333,NA,77.8333333333333,NA,0.6175,20.6083333333333,25.6166666666667,810.541666666667,9509.03225806452,3761.25806451613,4.65,"Autumn",12500,7512,1532.90322580645,2460.09677419355,2500,4731,27500,20140,3187.17391304348,4706.41304347826,12700,18200,15743.8709677419,9454.09677419355,6832.90322580645,7280.58064516129,0.0440277777777778,55.6388888888889,NA,0.374166666666667,23.085,19.7977777777778,654.875,13735.2150537635,2744.44480286738,16400,4689,1338.04347826087,1731.19565217391,4790,5155,15141.935483871,3723.83870967742,1427,2034.2
"55","Central","Autumn1987",1987-12-01,12,1987,12.1951439892952,0.430593901226205,0.475610615582511,0.796666666666667,0.145,NA,76.5,0.178333333333333,0.908333333333333,10.1,17.4,890.833333333333,15743.8709677419,9454.09677419355,4.65,"Autumn",27500,20140,6832.90322580645,7280.58064516129,12700,17254,27500,20140,3187.17391304348,4706.41304347826,12700,18200,15743.8709677419,9454.09677419355,6832.90322580645,7280.58064516129,0.0440277777777778,55.6388888888889,NA,0.374166666666667,23.085,19.7977777777778,654.875,13735.2150537635,2744.44480286738,16400,4689,1338.04347826087,1731.19565217391,4790,5155,15141.935483871,3723.83870967742,1427,2034.2
"56","Central","Autumn1987",1987-11-01,11,1987,7.51646469608732,0.532414985757614,0.578767781598724,1.82666666666667,0.145,NA,86.1666666666667,0.135,0.739166666666667,15.0916666666667,21.825,943.25,8129.33333333333,4291.03333333333,4.65,"Autumn",9010,8713,1129.33333333333,4367.63333333333,7070,18200,27500,20140,3187.17391304348,4706.41304347826,12700,18200,15743.8709677419,9454.09677419355,6832.90322580645,7280.58064516129,0.0440277777777778,55.6388888888889,NA,0.374166666666667,23.085,19.7977777777778,654.875,13735.2150537635,2744.44480286738,16400,4689,1338.04347826087,1731.19565217391,4790,5155,15141.935483871,3723.83870967742,1427,2034.2
"57","Central","Autumn1988",1988-12-01,12,1988,2.53468146087289,0.0842933368687552,0.0887138511305513,1.668,0.288,NA,112.4,0.216,0.928,11,16.46,706.4,12387.7419354839,7230.93548387097,6.13,"Autumn",21200,22705,3925.16129032258,7538.48387096774,10500,18656,28900,27065,4036.19565217391,6509.64130434783,20140,26142,12387.7419354839,7230.93548387097,6709.66666666667,9996.43333333333,0.0306111111111111,54.0694444444444,NA,0.358333333333333,23.4925,23.425,743.930555555556,13155.2329749104,2762.48315412186,16800,5706,1518.47826086957,1973.94565217391,3600,4187,14641.935483871,3731.64516129032,1719.35483870968,2171.90322580645
"58","Central","Autumn1988",1988-10-01,10,1988,5.90265461764415,0.516947229295164,0.566654843293838,4.09083333333333,0.123333333333333,NA,81.125,0.138333333333333,0.483333333333333,20.1833333333333,16.3583333333333,853.166666666667,9314.1935483871,3141.64516129032,6.13,"Autumn",11900,4919,1560,2106.48387096774,3150,3827,28900,27065,4036.19565217391,6509.64130434783,20140,26142,12387.7419354839,7230.93548387097,6709.66666666667,9996.43333333333,0.0306111111111111,54.0694444444444,NA,0.358333333333333,23.4925,23.425,743.930555555556,13155.2329749104,2762.48315412186,16800,5706,1518.47826086957,1973.94565217391,3600,4187,14641.935483871,3731.64516129032,1719.35483870968,2171.90322580645
"59","Central","Autumn1988",1988-11-01,11,1988,7.84916846321378,0.503427286905118,0.541592623961751,2.805,0.161666666666667,NA,93.2727272727273,0.131666666666667,0.598333333333333,16.1166666666667,15.665,994.416666666667,11355.6666666667,6619.3,6.13,"Autumn",28900,27065,6709.66666666667,9996.43333333333,20140,26142,28900,27065,4036.19565217391,6509.64130434783,20140,26142,12387.7419354839,7230.93548387097,6709.66666666667,9996.43333333333,0.0306111111111111,54.0694444444444,NA,0.358333333333333,23.4925,23.425,743.930555555556,13155.2329749104,2762.48315412186,16800,5706,1518.47826086957,1973.94565217391,3600,4187,14641.935483871,3731.64516129032,1719.35483870968,2171.90322580645
"60","Central","Autumn1989",1989-11-01,11,1989,21.8039387209626,1.02915773248421,1.19921662965295,5.84,0.16836850115913,NA,88,0.106666666666667,0.703333333333333,15.375,17.6333333333333,780.416666666667,14830,5477.8,4.81,"Autumn",17700,13820,1890,4592.06666666667,3200,9930,21100,17686,2638.04347826087,4870.42391304348,10400,16370,15396.7741935484,5477.8,4019.35483870968,7171.70967741936,0.0287927737513221,61.0833333333333,NA,0.235,23.1688888888889,16.4939444444444,404.583333333333,17850.1433691756,5692.37598566308,24300,22569,3036.95652173913,4698.61956521739,8800,19789,18767.7419354839,6445.96666666667,4583.33333333333,9024
"61","Central","Autumn1989",1989-10-01,10,1989,16.1806599699538,1.34779429570868,1.55334335711556,8.3625,0.132818661020331,NA,77.1666666666667,NA,0.528333333333333,20.1083333333333,15.5016666666667,667.458333333333,14274.1935483871,4887.45161290323,4.81,"Autumn",21100,17686,4019.35483870968,7171.70967741936,10400,16370,21100,17686,2638.04347826087,4870.42391304348,10400,16370,15396.7741935484,5477.8,4019.35483870968,7171.70967741936,0.0287927737513221,61.0833333333333,NA,0.235,23.1688888888889,16.4939444444444,404.583333333333,17850.1433691756,5692.37598566308,24300,22569,3036.95652173913,4698.61956521739,8800,19789,18767.7419354839,6445.96666666667,4583.33333333333,9024
"62","Central","Autumn1989",1989-12-01,12,1989,16.2581540021167,0.556286700022505,0.634068006082553,4.24666666666667,0.125,NA,115.818181818182,0.13,0.665,11.2909090909091,34.064,680.727272727273,15396.7741935484,4399.16129032258,4.81,"Autumn",18000,6460,1980.64516129032,2838.51612903226,3400,7727,21100,17686,2638.04347826087,4870.42391304348,10400,16370,15396.7741935484,5477.8,4019.35483870968,7171.70967741936,0.0287927737513221,61.0833333333333,NA,0.235,23.1688888888889,16.4939444444444,404.583333333333,17850.1433691756,5692.37598566308,24300,22569,3036.95652173913,4698.61956521739,8800,19789,18767.7419354839,6445.96666666667,4583.33333333333,9024
"63","Central","Autumn1990",1990-10-01,10,1990,7.1463163001554,0.501420552514631,0.550266355111966,3.77166666666667,0.0438222097469649,NA,92.0833333333333,0.135,0.573333333333333,19,20.48,810.166666666667,7620.32258064516,3405.09677419355,4.21,"Autumn",8690,5362,985.161290322581,1835.70967741935,1890,3037,12400,12656,1237.9347826087,3712.98913043478,4460,9183,10818.3870967742,6383.45161290323,1462.25806451613,5426.87096774194,0.0320492536796567,72.5416666666667,NA,0.316388888888889,23.9356944444444,21.632,494.305555555556,12458.164874552,3625.62544802868,16000,6675,1436.63043478261,1905.64130434783,3730,3791,13838.7096774194,4460.87096774194,1678.38709677419,2125.64516129032
"64","Central","Autumn1990",1990-12-01,12,1990,5.89727970713769,0.169117994043191,0.182815670921268,1.95333333333333,0.0783333333333333,NA,119.166666666667,0.143333333333333,0.66,9.775,22.155,905.666666666667,10818.3870967742,6383.45161290323,4.21,"Autumn",12400,12656,1462.25806451613,5426.87096774194,4460,9183,12400,12656,1237.9347826087,3712.98913043478,4460,9183,10818.3870967742,6383.45161290323,1462.25806451613,5426.87096774194,0.0320492536796567,72.5416666666667,NA,0.316388888888889,23.9356944444444,21.632,494.305555555556,12458.164874552,3625.62544802868,16000,6675,1436.63043478261,1905.64130434783,3730,3791,13838.7096774194,4460.87096774194,1678.38709677419,2125.64516129032
"65","Central","Autumn1990",1990-11-01,11,1990,35.0154539493873,1.44880135051057,1.71575724351998,2.14666666666667,0.055,NA,98,0.156666666666667,0.588333333333333,14.4916666666667,17.3166666666667,828.583333333333,7722.66666666667,4494.93333333333,4.21,"Autumn",9170,10240,1267.33333333333,3881.83333333333,3260,7386,12400,12656,1237.9347826087,3712.98913043478,4460,9183,10818.3870967742,6383.45161290323,1462.25806451613,5426.87096774194,0.0320492536796567,72.5416666666667,NA,0.316388888888889,23.9356944444444,21.632,494.305555555556,12458.164874552,3625.62544802868,16000,6675,1436.63043478261,1905.64130434783,3730,3791,13838.7096774194,4460.87096774194,1678.38709677419,2125.64516129032
"66","Central","Autumn1991",1991-11-01,11,1991,7.64980749003583,0.433993517114607,0.466638256892186,3.345,0.143333333333333,NA,100.307692307692,0.125,0.786666666666667,13.5866666666667,28.45,754.6,6958.33333333333,3909.33333333333,4.06,"Autumn",8510,6858,1362,3640.13333333333,2610,5762,12700,18853,1710.32608695652,4859.33695652174,5300,17300,9398.06451612903,7622.51612903226,1988.06451612903,6536.12903225806,0.0512816409304247,65.3490740740741,0.22,0.347,23.8280092592593,32.5527777777778,554.412962962963,9659.01075268817,3212.3541218638,10900,5941,1196.73913043478,2351.19565217391,2280,4400,9948,3760.93333333333,1549.67741935484,2536.93333333333
"67","Central","Autumn1991",1991-10-01,10,1991,6.27639798942535,0.698998553291655,0.753167758731042,3.7125,0.0633333333333333,NA,104.928571428571,NA,0.465833333333333,22.6333333333333,28.5975,603.666666666667,9398.06451612903,3909.09677419355,4.06,"Autumn",11800,11047,1988.06451612903,4362.41935483871,3370,9977,12700,18853,1710.32608695652,4859.33695652174,5300,17300,9398.06451612903,7622.51612903226,1988.06451612903,6536.12903225806,0.0512816409304247,65.3490740740741,0.22,0.347,23.8280092592593,32.5527777777778,554.412962962963,9659.01075268817,3212.3541218638,10900,5941,1196.73913043478,2351.19565217391,2280,4400,9948,3760.93333333333,1549.67741935484,2536.93333333333
"68","Central","Autumn1991",1991-12-01,12,1991,12.2491796209553,0.342084572734685,0.379724568249614,3.16333333333333,0.2,NA,131.266666666667,0.148333333333333,0.806666666666667,9.36666666666667,24.8833333333333,794.266666666667,9259.35483870968,7622.51612903226,4.06,"Autumn",12700,18853,1769.67741935484,6536.12903225806,5300,17300,12700,18853,1710.32608695652,4859.33695652174,5300,17300,9398.06451612903,7622.51612903226,1988.06451612903,6536.12903225806,0.0512816409304247,65.3490740740741,0.22,0.347,23.8280092592593,32.5527777777778,554.412962962963,9659.01075268817,3212.3541218638,10900,5941,1196.73913043478,2351.19565217391,2280,4400,9948,3760.93333333333,1549.67741935484,2536.93333333333
"69","Central","Autumn1992",1992-12-01,12,1992,50.8091230980563,1.46019354110019,1.77831930843197,2.31833333333333,0.302690446979444,NA,107.785714285714,0.143333333333333,0.743333333333333,9.92,20.6,888.266666666667,12440.3225806452,11602.7419354839,8.54,"Autumn",31500,38584,11088.064516129,16766.6129032258,26740,32051,31500,38584,4667.17391304348,7813.51086956522,26740,32051,12440.3225806452,11602.7419354839,11088.064516129,16766.6129032258,0.0251859289020973,70.7976190476191,NA,0.3725,23.5566666666667,25.2833333333333,721.077777777778,8947.15053763441,3057.75340501792,11000,5201,1156.30434782609,1745.96739130435,1970,3120,9815,3366.06666666667,1266.45161290323,2186.1
"70","Central","Autumn1992",1992-11-01,11,1992,20.0121635298833,1.50428237863155,1.72104606356996,1.87333333333333,0.108333333333333,NA,93.3333333333333,0.115,0.573333333333333,16.12,40.9,719.6,6380,4125.83333333333,8.54,"Autumn",8970,11503,1079.66666666667,3452,2850,10678,31500,38584,4667.17391304348,7813.51086956522,26740,32051,12440.3225806452,11602.7419354839,11088.064516129,16766.6129032258,0.0251859289020973,70.7976190476191,NA,0.3725,23.5566666666667,25.2833333333333,721.077777777778,8947.15053763441,3057.75340501792,11000,5201,1156.30434782609,1745.96739130435,1970,3120,9815,3366.06666666667,1266.45161290323,2186.1
"71","Central","Autumn1992",1992-10-01,10,1992,8.69879477320356,0.832385679890158,0.930771040732781,3.18916666666667,0.0872065927224079,NA,92.6666666666667,NA,0.605833333333333,20.5666666666667,20.6416666666667,791.366666666667,6645.16129032258,4350.48387096774,8.54,"Autumn",9260,12412,1718.06451612903,3081.22580645161,3830,10479,31500,38584,4667.17391304348,7813.51086956522,26740,32051,12440.3225806452,11602.7419354839,11088.064516129,16766.6129032258,0.0251859289020973,70.7976190476191,NA,0.3725,23.5566666666667,25.2833333333333,721.077777777778,8947.15053763441,3057.75340501792,11000,5201,1156.30434782609,1745.96739130435,1970,3120,9815,3366.06666666667,1266.45161290323,2186.1
"72","Central","Autumn1993",1993-10-01,10,1993,70.067452846872,5.02613635924734,6.72647547329972,3.09666666666667,0.035,NA,86.3636363636364,0.121666666666667,0.571666666666667,19.4866666666667,12.9166666666667,374.733333333333,13819.3548387097,5117.83870967742,5.02,"Autumn",16900,11751,2174.1935483871,4782.64516129032,5500,9443,27900,25013,2758.69565217391,6347.28260869565,10600,17990,20341.935483871,12360.8387096774,5093.54838709677,8144.54838709677,0.0178898586348967,61.1472222222222,0.0741666666666667,0.346305555555556,23.4486111111111,19.0536111111111,258.502777777778,18922.8673835125,8059.13799283154,25500,13423,2047.82608695652,2426.4347826087,5400,7194,21080.6451612903,9449.67741935484,2596.77419354839,3041.38709677419
"73","Central","Autumn1993",1993-11-01,11,1993,11.458163280688,0.692728957985725,0.790613266367475,2.47833333333333,0.161666666666667,NA,92.0666666666667,0.06,0.593333333333333,14.3066666666667,16.905,518.666666666667,12093.3333333333,7380.6,5.02,"Autumn",14500,16110,950,6106.9,2700,12701,27900,25013,2758.69565217391,6347.28260869565,10600,17990,20341.935483871,12360.8387096774,5093.54838709677,8144.54838709677,0.0178898586348967,61.1472222222222,0.0741666666666667,0.346305555555556,23.4486111111111,19.0536111111111,258.502777777778,18922.8673835125,8059.13799283154,25500,13423,2047.82608695652,2426.4347826087,5400,7194,21080.6451612903,9449.67741935484,2596.77419354839,3041.38709677419
"74","Central","Autumn1993",1993-12-01,12,1993,13.2608509631181,0.364288352595743,0.411086379856662,1.33166666666667,0.133333333333333,NA,105.133333333333,0.09,0.7,9.72666666666667,16.915,545.133333333333,20341.935483871,12360.8387096774,5.02,"Autumn",27900,25013,5093.54838709677,8144.54838709677,10600,17990,27900,25013,2758.69565217391,6347.28260869565,10600,17990,20341.935483871,12360.8387096774,5093.54838709677,8144.54838709677,0.0178898586348967,61.1472222222222,0.0741666666666667,0.346305555555556,23.4486111111111,19.0536111111111,258.502777777778,18922.8673835125,8059.13799283154,25500,13423,2047.82608695652,2426.4347826087,5400,7194,21080.6451612903,9449.67741935484,2596.77419354839,3041.38709677419
"75","Central","Autumn1994",1994-12-01,12,1994,4.20334474097801,0.119512653395187,0.130303686970318,0.93,0.115,NA,114.714285714286,0.106666666666667,0.823333333333333,8.78,17.1666666666667,575.866666666667,16371.2903225806,9629.48387096774,12.89,"Autumn",34600,34696,9477.09677419355,11857.5161290323,26250,32541,34600,34696,4397.71739130435,7034.5652173913,26250,32541,16371.2903225806,9629.48387096774,9477.09677419355,11857.5161290323,0.0315446231461182,86.4,0.1,0.317222222222222,23.8302192982456,16.78,614.602046783626,12807.4551971326,4445.07455197132,16900,10395,1626.63043478261,2409.3152173913,5240,7064,14413.3333333333,5505.93333333333,2020.96774193548,3325.53333333333
"76","Central","Autumn1994",1994-11-01,11,1994,16.3985106872518,0.452348141103142,0.508353831304804,1.305,0.078,NA,125.2,0.096,0.522,10.6315789473684,18.4666666666667,676.789473684211,9488.66666666667,5356.16666666667,12.89,"Autumn",12000,10658,2352.33333333333,5911.96666666667,7050,14684,34600,34696,4397.71739130435,7034.5652173913,26250,32541,16371.2903225806,9629.48387096774,9477.09677419355,11857.5161290323,0.0315446231461182,86.4,0.1,0.317222222222222,23.8302192982456,16.78,614.602046783626,12807.4551971326,4445.07455197132,16900,10395,1626.63043478261,2409.3152173913,5240,7064,14413.3333333333,5505.93333333333,2020.96774193548,3325.53333333333
"77","Central","Autumn1994",1994-10-01,10,1994,18.7875692341205,1.25204877416187,1.44664283102728,1.498,0.0883333333333333,NA,94.4666666666667,0.09,0.461666666666667,18.4666666666667,19.3833333333333,669.066666666667,8255.16129032258,3217.1935483871,12.89,"Autumn",10900,7905,1297.74193548387,3298,2450,5831,34600,34696,4397.71739130435,7034.5652173913,26250,32541,16371.2903225806,9629.48387096774,9477.09677419355,11857.5161290323,0.0315446231461182,86.4,0.1,0.317222222222222,23.8302192982456,16.78,614.602046783626,12807.4551971326,4445.07455197132,16900,10395,1626.63043478261,2409.3152173913,5240,7064,14413.3333333333,5505.93333333333,2020.96774193548,3325.53333333333
"78","Central","Autumn1995",1995-12-01,12,1995,14.8526735864145,0.592838076434451,0.653517637802239,1.49,0.2,NA,80.6,0.161666666666667,0.89,13.1333333333333,23.96,332.266666666667,24570.9677419355,27709.0322580645,10.26,"Autumn",45600,71595,11667.7419354839,22444.064516129,29800,62445,45600,71595,5123.91304347826,9768.66304347826,29800,62445,24570.9677419355,27709.0322580645,11667.7419354839,22444.064516129,0.0621974129955698,70.5756944444445,0.112333333333333,0.388666666666667,23.3287847222222,16.5666666666667,244.885947712418,23739.4623655914,19098.1333333333,44500,47226,4630.4347826087,6184.42391304348,22300,26919,29232.2580645161,26789.2258064516,10090.3225806452,10928.7419354839
"79","Central","Autumn1995",1995-11-01,11,1995,18.5875509430624,0.96543951017598,1.1338406075268,1.71,0.0983333333333333,NA,104.142857142857,0.115,0.591666666666667,15.82,20.64,270.333333333333,12610,8383.36666666667,10.26,"Autumn",13200,11087,836.666666666667,2415.43333333333,1800,8615,45600,71595,5123.91304347826,9768.66304347826,29800,62445,24570.9677419355,27709.0322580645,11667.7419354839,22444.064516129,0.0621974129955698,70.5756944444445,0.112333333333333,0.388666666666667,23.3287847222222,16.5666666666667,244.885947712418,23739.4623655914,19098.1333333333,44500,47226,4630.4347826087,6184.42391304348,22300,26919,29232.2580645161,26789.2258064516,10090.3225806452,10928.7419354839
"80","Central","Autumn1995",1995-10-01,10,1995,26.5049179583953,1.85620094498884,2.279422944422,2.68833333333333,0.0833333333333333,NA,63.2857142857143,0.085,0.365,17.3,17.68,161,14145.1612903226,11371.3548387097,10.26,"Autumn",23600,22079,2729.03225806452,4209.29032258064,8500,9039,45600,71595,5123.91304347826,9768.66304347826,29800,62445,24570.9677419355,27709.0322580645,11667.7419354839,22444.064516129,0.0621974129955698,70.5756944444445,0.112333333333333,0.388666666666667,23.3287847222222,16.5666666666667,244.885947712418,23739.4623655914,19098.1333333333,44500,47226,4630.4347826087,6184.42391304348,22300,26919,29232.2580645161,26789.2258064516,10090.3225806452,10928.7419354839
"81","Central","Autumn1996",1996-11-01,11,1996,19.1068024556807,0.803334696642283,0.936233320328355,1.96,0.3,NA,126.666666666667,0.106666666666667,0.72,13.575,48,372.5,15500,10035.4333333333,10.82,"Autumn",21600,18495,2930,6871.43333333333,7100,13852,96400,225094,9993.47826086957,34060.1413043478,43800,456911,58419.3548387097,84409.8709677419,25151.6129032258,90703.0967741936,0.0888888888888889,89.2111111111111,0.121111111111111,0.721111111111111,24.0810683760684,18.8333333333333,356.383333333333,19862.3655913978,8680.329390681,23200,15066,1473.91304347826,2405.44565217391,3700,6542,21303.2258064516,9592.25806451613,1820,3026.43333333333
